File Name,Reference,Verse
78-345522.jpg,,"Jesus, I am all in.
"
79-1752372.jpg,,"God has a purpose for your life.
"
80-849403.jpg,,"He turns my darkness into light.
"
81-1834399.jpg,,"The joy of the Lord is my strength.
"
82-2627945.jpg,,"God, I pray that I would draw closer to you.
"
83-1643113.jpg,,"Your comfort broughts joy to my soul.
"
84-1517162.jpg,,"God loves you unconditionally.
"
85-2583833.jpg,,"God hears your prayer. Trust him timing.
"
86-2683365.jpg,,"In you, LORD my God, I put my trust.
"
87-963713.jpg,,"For no word from God will every fail.
"
88-849403.jpg,,"Worry doesn't change anything. Prayer does.
"
89-2583833.jpg,,"Faith, Hope, Love.
"
90-2437295.jpg,,"Keep praying as you wait.
"
91-1752372.jpg,,"Reminder: God forgave you.
"
92-3227984.jpg,,"God has given you a spirit of power, of love and of a sound mind.
"
93-1743165.jpg,,"God has not given us a spirit of fear.
"
94-2724664.jpg,,"You are my defender, my place of safety in times of troubles.
"
95-1496373.jpg,,"We love because He first loved us.
"
96-884547.jpg,,"Even when you are frustrated, seek God.
"
97-3464632.jpg,,"God is faithful.
"
98-2627945.jpg,,"God is all we need.
"
99-3464632.jpg,,"Lord, I can't do this on my own.
"
100-963713.jpg,,"Walk by faith, not by sight.
"
101-2310641.jpg,,"Being a Christian doesn't change what you deal with. It changes how you deal with it.
"
102-2402995.jpg,,"In my weakness, you give me strength.
"
103-808465.jpg,,"I will refresh the weary and satisfy the faint.
"
104-2440021.jpg,,"Anxiety comes from the world, peace comes from God.
"
105-1743165.jpg,,"If God's for you, It doesn't matter what's against you.
"
106-2591408.jpg,,"The Way, The Truth, The Life
"
107-2583833.jpg,,"God is most glorified in us when we are most satisfied in Him.
"
108-1743165.jpg,,"True faith means putting every hope in God's fidelity to His Promises.
"
109-2524874.jpg,,"Faith does not eliminate questions. But faith knows where to take them.
"
110-1450082.jpg,,"Some of God's greatest gifts are unanswered prayers.
"
111-1078983.jpg,,"What God intended for you goes far beyond anything you can imagine.
"
112-4064432.jpg,,"Life is God's novel. Let him write it.
"
113-3584430.jpg,,"Your word is a lamp to my feet and a light for my path.
"
114-1834399.jpg,,"Let us rejoice and be glad in the Lord.
"
115-3756718.jpg,,"Fear ends where faith begins.
"
116-675764.jpg,,"God is my first priority.
"
117-2524874.jpg,,"Amazing grace.
"
118-1819631.jpg,,"What would Jesus do?
"
