File Name,Reference,Verse
56-3225517.jpg,,"God's plan, not mine.
"
57-4064432.jpg,,"Prayer is a relationship with God.
"
58-1450082.jpg,,"When you wake up, pray.
"
59-3227984.jpg,,"Give it to God.
"
60-2627945.jpg,,"Jesus is the permanent fix to our problems.
"
61-2437295.jpg,,"God is able.
"
62-2524874.jpg,,"You have to let God handle it.
"
63-1752372.jpg,,"God listens when you pray.
"
64-4064432.jpg,,"Never get tired of doing good.
"
65-2627945.jpg,,"When everything else fails. God doesn't.
"
66-1144687.jpg,,"Set you minds on things above.
"
67-808465.jpg,,"God keeps his promises.
"
68-1078983.jpg,,"You are never too lost to be found.
"
69-1459534.jpg,,"In His presence there is fullness of joy.
"
70-808465.jpg,,"Let my life be an example.
"
71-2683365.jpg,,"Love casts out fear.
"
72-849403.jpg,,"The LORD confides in those who fear him.
"
73-1834399.jpg,,"Quit overthinking and just pray.
"
74-3227984.jpg,,"Give God your weakness and He will give you His strength.
"
75-3225517.jpg,,"In him you have peace.
"
76-1761279.jpg,,"Trust God when he tells you to wait.
"
77-849403.jpg,,"God knows everything and still he listens.
"
78-3225517.jpg,,"Jesus, I am all in.
"
79-1179229.jpg,,"God has a purpose for your life.
"
80-2662116.jpg,,"He turns my darkness into light.
"
81-2387873.jpg,,"The joy of the Lord is my strength.
"
82-675764.jpg,,"God, I pray that I would draw closer to you.
"
83-3560044.jpg,,"Your comfort broughts joy to my soul.
"
84-963713.jpg,,"God loves you unconditionally.
"
85-1785493.jpg,,"God hears your prayer. Trust him timing.
"
86-1834399.jpg,,"In you, LORD my God, I put my trust.
"
87-1144687.jpg,,"For no word from God will every fail.
"
88-2402995.jpg,,"Worry doesn't change anything. Prayer does.
"
89-1770809.jpg,,"Faith, Hope, Love.
"
90-2583833.jpg,,"Keep praying as you wait.
"
91-675764.jpg,,"Reminder: God forgave you.
"
92-2583833.jpg,,"God has given you a spirit of power, of love and of a sound mind.
"
93-2662116.jpg,,"God has not given us a spirit of fear.
"
94-2683365.jpg,,"You are my defender, my place of safety in times of troubles.
"
95-2437295.jpg,,"We love because He first loved us.
"
96-3227984.jpg,,"Even when you are frustrated, seek God.
"
97-884547.jpg,,"God is faithful.
"
98-1834407.jpg,,"God is all we need.
"
99-1647972.jpg,,"Lord, I can't do this on my own.
"
100-1643113.jpg,,"Walk by faith, not by sight.
"
101-1761279.jpg,,"Being a Christian doesn't change what you deal with. It changes how you deal with it.
"
102-1496373.jpg,,"In my weakness, you give me strength.
"
103-1078983.jpg,,"I will refresh the weary and satisfy the faint.
"
104-1752372.jpg,,"Anxiety comes from the world, peace comes from God.
"
105-884547.jpg,,"If God's for you, It doesn't matter what's against you.
"
106-2440021.jpg,,"The Way, The Truth, The Life
"
107-1144687.jpg,,"God is most glorified in us when we are most satisfied in Him.
"
108-1819631.jpg,,"True faith means putting every hope in God's fidelity to His Promises.
"
109-2524874.jpg,,"Faith does not eliminate questions. But faith knows where to take them.
"
110-2724664.jpg,,"Some of God's greatest gifts are unanswered prayers.
"
111-1517162.jpg,,"What God intended for you goes far beyond anything you can imagine.
"
112-1496373.jpg,,"Life is God's novel. Let him write it.
"
113-1517162.jpg,,"Your word is a lamp to my feet and a light for my path.
"
114-1743165.jpg,,"Let us rejoice and be glad in the Lord.
"
115-147411.jpg,,"Fear ends where faith begins.
"
116-345522.jpg,,"God is my first priority.
"
117-963713.jpg,,"Amazing grace.
"
118-1179229.jpg,,"What would Jesus do?
"
