File Name,Reference,Verse
43-2707645.jpg,,"Lord, guide me in every situation.
"
44-2387873.jpg,,"God is fighting for you.
"
45-3584430.jpg,,"Don't forget to pray today.
"
46-1819631.jpg,,"Pray in the good times too.
"
47-1643113.jpg,,"Every word of God proves true.
"
48-849403.jpg,,"God so loved.
"
49-147411.jpg,,"Be anxious for nothing.
"
50-2662116.jpg,,"One prayer can do a lot.
"
51-2440021.jpg,,"Lord, guide me.
"
52-2387873.jpg,,"Abide in Him.
"
53-1743165.jpg,,"God's plan is worthy waiting for.
"
54-614484.jpg,,"Choose worship over worry.
"
55-3756718.jpg,,"God is always with you.
"
56-3464632.jpg,,"God's plan, not mine.
"
57-1459534.jpg,,"Prayer is a relationship with God.
"
58-2683365.jpg,,"When you wake up, pray.
"
59-345522.jpg,,"Give it to God.
"
60-2524874.jpg,,"Jesus is the permanent fix to our problems.
"
61-1517162.jpg,,"God is able.
"
62-2437295.jpg,,"You have to let God handle it.
"
63-675764.jpg,,"God listens when you pray.
"
64-3560044.jpg,,"Never get tired of doing good.
"
65-2627945.jpg,,"When everything else fails. God doesn't.
"
66-963713.jpg,,"Set you minds on things above.
"
67-2724664.jpg,,"God keeps his promises.
"
68-1834399.jpg,,"You are never too lost to be found.
"
69-1287145.jpg,,"In His presence there is fullness of joy.
"
70-808465.jpg,,"Let my life be an example.
"
71-2524874.jpg,,"Love casts out fear.
"
72-2402995.jpg,,"The LORD confides in those who fear him.
"
73-614484.jpg,,"Quit overthinking and just pray.
"
74-1761279.jpg,,"Give God your weakness and He will give you His strength.
"
75-4064432.jpg,,"In him you have peace.
"
76-2402995.jpg,,"Trust God when he tells you to wait.
"
77-1459534.jpg,,"God knows everything and still he listens.
"
78-1834407.jpg,,"Jesus, I am all in.
"
79-2440021.jpg,,"God has a purpose for your life.
"
80-1785493.jpg,,"He turns my darkness into light.
"
81-2387873.jpg,,"The joy of the Lord is my strength.
"
82-345522.jpg,,"God, I pray that I would draw closer to you.
"
83-3560044.jpg,,"Your comfort broughts joy to my soul.
"
84-4064432.jpg,,"God loves you unconditionally.
"
85-3227984.jpg,,"God hears your prayer. Trust him timing.
"
86-1834399.jpg,,"In you, LORD my God, I put my trust.
"
87-1834407.jpg,,"For no word from God will every fail.
"
88-2662116.jpg,,"Worry doesn't change anything. Prayer does.
"
89-1179229.jpg,,"Faith, Hope, Love.
"
90-849403.jpg,,"Keep praying as you wait.
"
91-1078983.jpg,,"Reminder: God forgave you.
"
92-2724664.jpg,,"God has given you a spirit of power, of love and of a sound mind.
"
93-2627945.jpg,,"God has not given us a spirit of fear.
"
94-849403.jpg,,"You are my defender, my place of safety in times of troubles.
"
95-1450082.jpg,,"We love because He first loved us.
"
96-675764.jpg,,"Even when you are frustrated, seek God.
"
97-884547.jpg,,"God is faithful.
"
98-2591408.jpg,,"God is all we need.
"
99-1647972.jpg,,"Lord, I can't do this on my own.
"
100-1496373.jpg,,"Walk by faith, not by sight.
"
101-3225517.jpg,,"Being a Christian doesn't change what you deal with. It changes how you deal with it.
"
102-2724664.jpg,,"In my weakness, you give me strength.
"
103-2683365.jpg,,"I will refresh the weary and satisfy the faint.
"
104-963713.jpg,,"Anxiety comes from the world, peace comes from God.
"
105-1517162.jpg,,"If God's for you, It doesn't matter what's against you.
"
106-3756718.jpg,,"The Way, The Truth, The Life
"
107-1643113.jpg,,"God is most glorified in us when we are most satisfied in Him.
"
108-3584430.jpg,,"True faith means putting every hope in God's fidelity to His Promises.
"
109-2402995.jpg,,"Faith does not eliminate questions. But faith knows where to take them.
"
110-808465.jpg,,"Some of God's greatest gifts are unanswered prayers.
"
111-963713.jpg,,"What God intended for you goes far beyond anything you can imagine.
"
112-1450082.jpg,,"Life is God's novel. Let him write it.
"
113-3227984.jpg,,"Your word is a lamp to my feet and a light for my path.
"
114-2583833.jpg,,"Let us rejoice and be glad in the Lord.
"
115-1647972.jpg,,"Fear ends where faith begins.
"
116-884547.jpg,,"God is my first priority.
"
117-2591408.jpg,,"Amazing grace.
"
118-2591408.jpg,,"What would Jesus do?
"
