File Name,Reference,Verse
71-1643113.jpg,,"Love casts out fear.
"
72-3584430.jpg,,"The LORD confides in those who fear him.
"
73-1834399.jpg,,"Quit overthinking and just pray.
"
74-884547.jpg,,"Give God your weakness and He will give you His strength.
"
75-808465.jpg,,"In him you have peace.
"
76-3464632.jpg,,"Trust God when he tells you to wait.
"
77-2591408.jpg,,"God knows everything and still he listens.
"
78-2591408.jpg,,"Jesus, I am all in.
"
79-2440021.jpg,,"God has a purpose for your life.
"
80-1761279.jpg,,"He turns my darkness into light.
"
81-1287145.jpg,,"The joy of the Lord is my strength.
"
82-1287145.jpg,,"God, I pray that I would draw closer to you.
"
83-1643113.jpg,,"Your comfort broughts joy to my soul.
"
84-2627945.jpg,,"God loves you unconditionally.
"
85-1517162.jpg,,"God hears your prayer. Trust him timing.
"
86-2683365.jpg,,"In you, LORD my God, I put my trust.
"
87-3227984.jpg,,"For no word from God will every fail.
"
88-3225517.jpg,,"Worry doesn't change anything. Prayer does.
"
89-2387873.jpg,,"Faith, Hope, Love.
"
90-3756718.jpg,,"Keep praying as you wait.
"
91-849403.jpg,,"Reminder: God forgave you.
"
92-849403.jpg,,"God has given you a spirit of power, of love and of a sound mind.
"
93-1517162.jpg,,"God has not given us a spirit of fear.
"
94-3560044.jpg,,"You are my defender, my place of safety in times of troubles.
"
95-345522.jpg,,"We love because He first loved us.
"
96-614484.jpg,,"Even when you are frustrated, seek God.
"
97-1743165.jpg,,"God is faithful.
"
98-147411.jpg,,"God is all we need.
"
99-963713.jpg,,"Lord, I can't do this on my own.
"
100-1144687.jpg,,"Walk by faith, not by sight.
"
101-2662116.jpg,,"Being a Christian doesn't change what you deal with. It changes how you deal with it.
"
102-3225517.jpg,,"In my weakness, you give me strength.
"
103-2583833.jpg,,"I will refresh the weary and satisfy the faint.
"
104-1450082.jpg,,"Anxiety comes from the world, peace comes from God.
"
105-614484.jpg,,"If God's for you, It doesn't matter what's against you.
"
106-2402995.jpg,,"The Way, The Truth, The Life
"
107-1752372.jpg,,"God is most glorified in us when we are most satisfied in Him.
"
108-3464632.jpg,,"True faith means putting every hope in God's fidelity to His Promises.
"
109-147411.jpg,,"Faith does not eliminate questions. But faith knows where to take them.
"
110-1647972.jpg,,"Some of God's greatest gifts are unanswered prayers.
"
111-2683365.jpg,,"What God intended for you goes far beyond anything you can imagine.
"
112-2524874.jpg,,"Life is God's novel. Let him write it.
"
113-2402995.jpg,,"Your word is a lamp to my feet and a light for my path.
"
114-4064432.jpg,,"Let us rejoice and be glad in the Lord.
"
115-345522.jpg,,"Fear ends where faith begins.
"
116-3560044.jpg,,"God is my first priority.
"
117-1761279.jpg,,"Amazing grace.
"
118-1819631.jpg,,"What would Jesus do?
"
