File Name,Reference,Verse
96-2583833.jpg,,"Even when you are frustrated, seek God.
"
97-1144687.jpg,,"God is faithful.
"
98-1078983.jpg,,"God is all we need.
"
99-1770809.jpg,,"Lord, I can't do this on my own.
"
100-2662116.jpg,,"Walk by faith, not by sight.
"
101-963713.jpg,,"Being a Christian doesn't change what you deal with. It changes how you deal with it.
"
102-2387873.jpg,,"In my weakness, you give me strength.
"
103-1078983.jpg,,"I will refresh the weary and satisfy the faint.
"
104-1078983.jpg,,"Anxiety comes from the world, peace comes from God.
"
105-3464632.jpg,,"If God's for you, It doesn't matter what's against you.
"
106-2683365.jpg,,"The Way, The Truth, The Life
"
107-2402995.jpg,,"God is most glorified in us when we are most satisfied in Him.
"
108-345522.jpg,,"True faith means putting every hope in God's fidelity to His Promises.
"
109-2402995.jpg,,"Faith does not eliminate questions. But faith knows where to take them.
"
110-2724664.jpg,,"Some of God's greatest gifts are unanswered prayers.
"
111-1752372.jpg,,"What God intended for you goes far beyond anything you can imagine.
"
112-2591408.jpg,,"Life is God's novel. Let him write it.
"
113-1496373.jpg,,"Your word is a lamp to my feet and a light for my path.
"
114-2310641.jpg,,"Let us rejoice and be glad in the Lord.
"
115-808465.jpg,,"Fear ends where faith begins.
"
116-884547.jpg,,"God is my first priority.
"
117-1752372.jpg,,"Amazing grace.
"
118-1834399.jpg,,"What would Jesus do?
"
