File Name,Reference,Verse
45-808465.jpg,,"Don't forget to pray today.
"
46-2583833.jpg,,"Pray in the good times too.
"
47-2524874.jpg,,"Every word of God proves true.
"
48-1819631.jpg,,"God so loved.
"
49-2707645.jpg,,"Be anxious for nothing.
"
50-2524874.jpg,,"One prayer can do a lot.
"
51-1643113.jpg,,"Lord, guide me.
"
52-1819631.jpg,,"Abide in Him.
"
53-1647972.jpg,,"God's plan is worthy waiting for.
"
54-1078983.jpg,,"Choose worship over worry.
"
55-2627945.jpg,,"God is always with you.
"
56-2402995.jpg,,"God's plan, not mine.
"
57-2440021.jpg,,"Prayer is a relationship with God.
"
58-3225517.jpg,,"When you wake up, pray.
"
59-1450082.jpg,,"Give it to God.
"
60-2310641.jpg,,"Jesus is the permanent fix to our problems.
"
61-884547.jpg,,"God is able.
"
62-3227984.jpg,,"You have to let God handle it.
"
63-3756718.jpg,,"God listens when you pray.
"
64-2402995.jpg,,"Never get tired of doing good.
"
65-963713.jpg,,"When everything else fails. God doesn't.
"
66-3464632.jpg,,"Set you minds on things above.
"
67-4064432.jpg,,"God keeps his promises.
"
68-2437295.jpg,,"You are never too lost to be found.
"
69-1834399.jpg,,"In His presence there is fullness of joy.
"
70-2310641.jpg,,"Let my life be an example.
"
71-808465.jpg,,"Love casts out fear.
"
72-675764.jpg,,"The LORD confides in those who fear him.
"
73-1785493.jpg,,"Quit overthinking and just pray.
"
74-3756718.jpg,,"Give God your weakness and He will give you His strength.
"
75-1459534.jpg,,"In him you have peace.
"
76-1743165.jpg,,"Trust God when he tells you to wait.
"
77-1078983.jpg,,"God knows everything and still he listens.
"
78-2437295.jpg,,"Jesus, I am all in.
"
79-614484.jpg,,"God has a purpose for your life.
"
80-1643113.jpg,,"He turns my darkness into light.
"
81-1770809.jpg,,"The joy of the Lord is my strength.
"
82-1834407.jpg,,"God, I pray that I would draw closer to you.
"
83-1496373.jpg,,"Your comfort broughts joy to my soul.
"
84-1144687.jpg,,"God loves you unconditionally.
"
85-2707645.jpg,,"God hears your prayer. Trust him timing.
"
86-1761279.jpg,,"In you, LORD my God, I put my trust.
"
87-2724664.jpg,,"For no word from God will every fail.
"
88-147411.jpg,,"Worry doesn't change anything. Prayer does.
"
89-1496373.jpg,,"Faith, Hope, Love.
"
90-1819631.jpg,,"Keep praying as you wait.
"
91-4064432.jpg,,"Reminder: God forgave you.
"
92-3464632.jpg,,"God has given you a spirit of power, of love and of a sound mind.
"
93-1496373.jpg,,"God has not given us a spirit of fear.
"
94-147411.jpg,,"You are my defender, my place of safety in times of troubles.
"
95-2310641.jpg,,"We love because He first loved us.
"
96-345522.jpg,,"Even when you are frustrated, seek God.
"
97-1144687.jpg,,"God is faithful.
"
98-3756718.jpg,,"God is all we need.
"
99-675764.jpg,,"Lord, I can't do this on my own.
"
100-3225517.jpg,,"Walk by faith, not by sight.
"
101-2683365.jpg,,"Being a Christian doesn't change what you deal with. It changes how you deal with it.
"
102-1834407.jpg,,"In my weakness, you give me strength.
"
103-3227984.jpg,,"I will refresh the weary and satisfy the faint.
"
104-2591408.jpg,,"Anxiety comes from the world, peace comes from God.
"
105-2683365.jpg,,"If God's for you, It doesn't matter what's against you.
"
106-1770809.jpg,,"The Way, The Truth, The Life
"
107-1785493.jpg,,"God is most glorified in us when we are most satisfied in Him.
"
108-1743165.jpg,,"True faith means putting every hope in God's fidelity to His Promises.
"
109-2724664.jpg,,"Faith does not eliminate questions. But faith knows where to take them.
"
110-1179229.jpg,,"Some of God's greatest gifts are unanswered prayers.
"
111-1517162.jpg,,"What God intended for you goes far beyond anything you can imagine.
"
112-884547.jpg,,"Life is God's novel. Let him write it.
"
113-1287145.jpg,,"Your word is a lamp to my feet and a light for my path.
"
114-2662116.jpg,,"Let us rejoice and be glad in the Lord.
"
115-2440021.jpg,,"Fear ends where faith begins.
"
116-1834407.jpg,,"God is my first priority.
"
117-849403.jpg,,"Amazing grace.
"
118-849403.jpg,,"What would Jesus do?
"
