File Name,Reference,Verse
59-1761279.jpg,,"Give it to God.
"
60-1459534.jpg,,"Jesus is the permanent fix to our problems.
"
61-1179229.jpg,,"God is able.
"
62-675764.jpg,,"You have to let God handle it.
"
63-1144687.jpg,,"God listens when you pray.
"
64-1496373.jpg,,"Never get tired of doing good.
"
65-2524874.jpg,,"When everything else fails. God doesn't.
"
66-1819631.jpg,,"Set you minds on things above.
"
67-1752372.jpg,,"God keeps his promises.
"
68-1761279.jpg,,"You are never too lost to be found.
"
69-963713.jpg,,"In His presence there is fullness of joy.
"
70-614484.jpg,,"Let my life be an example.
"
71-3464632.jpg,,"Love casts out fear.
"
72-1179229.jpg,,"The LORD confides in those who fear him.
"
73-147411.jpg,,"Quit overthinking and just pray.
"
74-2707645.jpg,,"Give God your weakness and He will give you His strength.
"
75-2440021.jpg,,"In him you have peace.
"
76-2583833.jpg,,"Trust God when he tells you to wait.
"
77-2310641.jpg,,"God knows everything and still he listens.
"
78-1785493.jpg,,"Jesus, I am all in.
"
79-1078983.jpg,,"God has a purpose for your life.
"
80-614484.jpg,,"He turns my darkness into light.
"
81-3756718.jpg,,"The joy of the Lord is my strength.
"
82-1785493.jpg,,"God, I pray that I would draw closer to you.
"
83-345522.jpg,,"Your comfort broughts joy to my soul.
"
84-2627945.jpg,,"God loves you unconditionally.
"
85-2583833.jpg,,"God hears your prayer. Trust him timing.
"
86-1743165.jpg,,"In you, LORD my God, I put my trust.
"
87-1743165.jpg,,"For no word from God will every fail.
"
88-2683365.jpg,,"Worry doesn't change anything. Prayer does.
"
89-2402995.jpg,,"Faith, Hope, Love.
"
90-1834399.jpg,,"Keep praying as you wait.
"
91-2437295.jpg,,"Reminder: God forgave you.
"
92-3227984.jpg,,"God has given you a spirit of power, of love and of a sound mind.
"
93-2627945.jpg,,"God has not given us a spirit of fear.
"
94-1761279.jpg,,"You are my defender, my place of safety in times of troubles.
"
95-884547.jpg,,"We love because He first loved us.
"
96-1752372.jpg,,"Even when you are frustrated, seek God.
"
97-3560044.jpg,,"God is faithful.
"
98-2707645.jpg,,"God is all we need.
"
99-849403.jpg,,"Lord, I can't do this on my own.
"
100-3560044.jpg,,"Walk by faith, not by sight.
"
101-808465.jpg,,"Being a Christian doesn't change what you deal with. It changes how you deal with it.
"
102-808465.jpg,,"In my weakness, you give me strength.
"
103-884547.jpg,,"I will refresh the weary and satisfy the faint.
"
104-1287145.jpg,,"Anxiety comes from the world, peace comes from God.
"
105-1647972.jpg,,"If God's for you, It doesn't matter what's against you.
"
106-1770809.jpg,,"The Way, The Truth, The Life
"
107-2724664.jpg,,"God is most glorified in us when we are most satisfied in Him.
"
108-2724664.jpg,,"True faith means putting every hope in God's fidelity to His Promises.
"
109-147411.jpg,,"Faith does not eliminate questions. But faith knows where to take them.
"
110-1643113.jpg,,"Some of God's greatest gifts are unanswered prayers.
"
111-1647972.jpg,,"What God intended for you goes far beyond anything you can imagine.
"
112-4064432.jpg,,"Life is God's novel. Let him write it.
"
113-3560044.jpg,,"Your word is a lamp to my feet and a light for my path.
"
114-2440021.jpg,,"Let us rejoice and be glad in the Lord.
"
115-2387873.jpg,,"Fear ends where faith begins.
"
116-2662116.jpg,,"God is my first priority.
"
117-4064432.jpg,,"Amazing grace.
"
118-2387873.jpg,,"What would Jesus do?
"
